,year,week,date,day,time_of_day,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class,date-year,date-month,date-day
1965,2017,5,8/30/2017,4,1,1,0,6,18,1,4,1,157,2,40,2,1,2017,8,30
1966,2017,5,8/30/2017,4,2,1,0,2,25,0,4,2,212,1,35,2,1,2017,8,30
1967,2017,5,8/30/2017,4,0,1,0,2,25,1,1,2,197,2,122,4,2,2017,8,30
1968,2017,0,7/24/2017,1,0,1,0,2,13,0,4,2,125,3,93,3,1,2017,7,24
1969,2017,5,8/29/2017,3,2,1,0,0,31,0,4,2,120,1,100,3,2,2017,8,29
1970,2017,10,10/13/2017,0,2,1,0,3,14,1,1,1,181,3,87,3,1,2017,10,13
1971,2017,1,7/31/2017,1,2,1,0,5,28,0,2,2,128,1,42,2,1,2017,7,31
1972,2017,1,8/2/2017,4,0,1,0,2,21,0,4,2,211,1,164,4,2,2017,8,2
1973,2017,1,7/31/2017,1,0,1,0,5,28,0,4,2,81,1,49,2,1,2017,7,31
1974,2017,1,8/2/2017,4,1,1,0,6,18,1,4,1,157,2,93,3,1,2017,8,2
1975,2017,5,8/30/2017,4,2,1,0,4,26,0,4,2,102,2,54,3,1,2017,8,30
1976,2017,5,8/29/2017,3,0,1,0,2,21,1,3,2,185,2,39,2,1,2017,8,29
1977,2017,5,8/31/2017,2,2,6,0,6,11,0,4,2,235,2,40,2,1,2017,8,31
1978,2017,4,8/21/2017,1,2,6,0,5,8,1,4,2,363,2,125,4,2,2017,8,21
1979,2017,1,8/2/2017,4,2,6,0,5,8,0,4,2,274,2,148,4,2,2017,8,2
1980,2017,2,8/7/2017,1,0,6,0,5,8,0,4,2,311,2,177,4,2,2017,8,7
1981,2017,3,8/18/2017,0,1,6,0,5,27,1,3,2,81,1,45,2,1,2017,8,18
1982,2017,1,8/2/2017,4,3,6,0,6,12,0,4,2,287,2,113,4,2,2017,8,2
1983,2017,0,7/24/2017,1,2,6,0,5,8,1,4,2,363,2,215,5,2,2017,7,24
1984,2017,0,7/26/2017,4,0,6,0,5,27,1,3,2,81,1,66,3,1,2017,7,26
1985,2017,0,7/26/2017,4,2,6,0,2,25,0,4,2,226,2,146,4,2,2017,7,26
1986,2017,2,8/8/2017,3,0,6,0,6,22,0,4,2,269,2,141,4,2,2017,8,8
1987,2017,1,8/2/2017,4,1,6,0,5,8,0,4,2,311,2,140,4,2,2017,8,2
1988,2017,4,8/21/2017,1,0,6,0,6,11,0,4,2,290,2,169,4,2,2017,8,21
1989,2017,0,7/27/2017,2,1,6,0,5,27,0,4,2,85,1,51,2,1,2017,7,27
1990,2017,2,8/7/2017,1,2,6,0,5,8,1,4,2,363,2,161,4,2,2017,8,7
1991,2017,4,8/21/2017,1,0,6,0,5,8,0,4,2,311,2,115,4,2,2017,8,21
1992,2017,2,8/8/2017,3,2,6,0,2,17,0,4,2,236,1,145,4,2,2017,8,8
1993,2017,7,9/14/2017,2,0,6,0,6,12,0,4,2,291,2,46,2,1,2017,9,14
1994,2017,2,8/7/2017,1,1,6,0,2,25,0,4,2,226,2,147,4,2,2017,8,7
1995,2017,3,8/18/2017,0,2,6,0,5,8,0,4,2,274,2,107,4,2,2017,8,18
1996,2017,6,9/8/2017,0,2,6,0,5,8,0,4,2,274,2,44,2,1,2017,9,8
1997,2017,6,9/4/2017,1,0,6,0,6,11,0,4,2,290,2,48,2,1,2017,9,4
1998,2017,0,7/24/2017,1,1,6,0,2,25,0,4,2,226,2,149,4,2,2017,7,24
1999,2017,4,8/23/2017,4,2,6,0,5,8,0,4,2,274,2,116,4,2,2017,8,23
2000,2017,1,8/3/2017,2,2,6,0,5,27,0,4,2,32,1,32,2,1,2017,8,3
2001,2017,5,8/31/2017,2,0,6,0,6,12,0,4,2,291,2,40,2,1,2017,8,31
2002,2017,3,8/18/2017,0,0,6,0,5,27,0,4,2,253,1,118,4,2,2017,8,18
2003,2017,1,8/1/2017,3,2,6,0,5,27,0,4,2,85,1,45,2,1,2017,8,1
2004,2017,3,8/15/2017,3,2,6,0,2,17,0,4,2,236,1,122,4,2,2017,8,15
2005,2017,7,9/11/2017,1,1,6,0,2,25,0,4,2,226,2,56,3,1,2017,9,11
2006,2017,0,7/24/2017,1,0,6,0,5,8,0,4,2,311,2,188,4,2,2017,7,24
2007,2017,1,8/3/2017,2,1,6,0,5,27,0,4,2,85,1,50,2,1,2017,8,3
2008,2017,4,8/23/2017,4,0,6,0,5,27,0,4,2,253,1,119,4,2,2017,8,23
2009,2017,1,8/1/2017,3,1,6,0,5,27,1,3,2,81,1,47,2,1,2017,8,1
2010,2017,0,7/26/2017,4,1,6,0,5,8,0,4,2,311,2,201,5,2,2017,7,26
2011,2017,0,7/26/2017,4,3,6,0,6,12,0,4,2,287,2,108,4,2,2017,7,26
2012,2017,5,8/30/2017,4,2,6,0,5,8,0,4,2,274,2,55,3,1,2017,8,30
2013,2017,6,9/4/2017,1,2,6,0,5,8,1,4,2,363,2,55,3,1,2017,9,4
2014,2017,0,7/27/2017,2,0,6,0,6,12,0,4,2,291,2,226,5,2,2017,7,27
2015,2017,2,8/11/2017,0,1,6,0,5,27,1,3,2,81,1,50,2,1,2017,8,11
2016,2017,2,8/9/2017,4,1,6,0,5,8,0,4,2,311,2,126,4,2,2017,8,9
2017,2017,0,7/26/2017,4,0,6,0,5,27,0,4,2,253,1,125,4,2,2017,7,26
2018,2017,0,7/26/2017,4,2,6,0,5,8,0,4,2,274,2,167,4,2,2017,7,26
2019,2017,1,8/1/2017,3,1,6,0,5,27,0,4,2,253,1,136,4,2,2017,8,1
2020,2017,3,8/14/2017,1,1,6,0,2,25,0,4,2,226,2,120,4,2,2017,8,14
2021,2017,0,7/24/2017,1,0,6,0,6,11,0,4,2,290,2,197,4,2,2017,7,24
2022,2017,4,8/23/2017,4,1,6,0,5,8,0,4,2,311,2,107,4,2,2017,8,23
2023,2017,0,7/25/2017,3,2,6,0,2,17,0,4,2,236,1,192,4,2,2017,7,25
2024,2017,2,8/9/2017,4,2,6,0,5,8,0,4,2,274,2,133,4,2,2017,8,9
2025,2017,4,8/23/2017,4,2,6,0,2,25,0,4,2,226,2,92,3,1,2017,8,23
2026,2017,4,8/22/2017,3,2,6,0,2,17,0,4,2,236,1,112,4,2,2017,8,22
2027,2017,4,8/21/2017,1,1,6,0,2,25,0,4,2,226,2,105,4,2,2017,8,21
2028,2017,4,8/22/2017,3,2,6,0,5,27,0,4,2,85,1,38,2,1,2017,8,22
2029,2017,1,7/31/2017,1,2,6,0,5,8,1,4,2,363,2,181,4,2,2017,7,31
2030,2017,1,7/31/2017,1,1,6,0,2,25,0,4,2,226,2,138,4,2,2017,7,31
2031,2017,3,8/15/2017,3,0,6,0,6,22,0,4,2,269,2,103,4,2,2017,8,15
2032,2017,10,10/12/2017,2,0,6,0,6,12,0,4,2,291,2,52,3,1,2017,10,12
2033,2017,5,8/29/2017,3,0,6,0,6,22,0,4,2,269,2,89,3,1,2017,8,29
2034,2017,5,8/29/2017,3,1,6,0,5,27,0,4,2,253,1,44,2,1,2017,8,29
2035,2017,10,10/10/2017,3,2,6,0,2,17,0,4,2,236,1,42,2,1,2017,10,10
2036,2017,4,8/22/2017,3,1,6,0,5,27,0,4,2,253,1,112,4,2,2017,8,22
2037,2017,5,8/30/2017,4,1,6,0,5,8,0,4,2,311,2,66,3,1,2017,8,30
2038,2017,6,9/4/2017,1,0,6,0,5,8,0,4,2,311,2,51,2,1,2017,9,4
2039,2017,1,8/3/2017,2,2,6,0,6,11,0,4,2,235,2,145,4,2,2017,8,3
2040,2017,2,8/11/2017,0,2,6,0,5,8,0,4,2,274,2,119,4,2,2017,8,11
2041,2017,4,8/23/2017,4,3,6,0,6,12,0,4,2,287,2,65,3,1,2017,8,23
2042,2017,4,8/25/2017,0,0,6,0,5,27,0,4,2,253,1,93,3,1,2017,8,25
2043,2017,2,8/11/2017,0,0,6,0,5,27,0,4,2,253,1,137,4,2,2017,8,11
2044,2017,0,7/28/2017,0,1,6,0,5,27,1,3,2,81,1,65,3,1,2017,7,28
2045,2017,0,7/28/2017,0,0,6,0,5,27,0,4,2,85,1,43,2,1,2017,7,28
2046,2017,2,8/9/2017,4,2,6,0,2,25,0,4,2,226,2,126,4,2,2017,8,9
2047,2017,2,8/9/2017,4,0,6,0,5,27,0,4,2,253,1,138,4,2,2017,8,9
2048,2017,4,8/22/2017,3,0,6,0,6,22,0,4,2,269,2,93,3,1,2017,8,22
2049,2017,1,8/1/2017,3,0,6,0,6,22,0,4,2,269,2,171,4,2,2017,8,1
2050,2017,3,8/14/2017,1,2,6,0,5,8,1,4,2,363,2,155,4,2,2017,8,14
2051,2017,5,8/29/2017,3,2,6,0,2,17,0,4,2,236,1,97,3,1,2017,8,29
2052,2017,0,7/27/2017,2,2,6,0,6,11,0,4,2,235,2,143,4,2,2017,7,27
2053,2017,9,10/3/2017,3,2,6,0,2,17,0,4,2,236,1,51,2,1,2017,10,3
2054,2017,8,9/18/2017,1,0,6,0,6,11,0,4,2,290,2,72,3,1,2017,9,18
2055,2017,8,9/18/2017,1,0,6,0,5,8,0,4,2,311,2,46,2,1,2017,9,18
2056,2017,4,8/25/2017,0,2,6,0,5,8,0,4,2,274,2,91,3,1,2017,8,25
2057,2017,8,9/18/2017,1,1,6,0,2,25,0,4,2,226,2,40,2,1,2017,9,18
2058,2017,6,9/5/2017,3,1,6,0,5,27,0,4,2,253,1,38,2,1,2017,9,5
2059,2017,2,8/9/2017,4,3,6,0,6,12,0,4,2,287,2,104,4,2,2017,8,9
2060,2017,4,8/23/2017,4,0,6,0,5,27,1,3,2,81,1,62,3,1,2017,8,23
2061,2017,7,9/12/2017,3,2,6,0,2,17,0,4,2,236,1,42,2,1,2017,9,12
2062,2017,2,8/10/2017,2,1,6,0,5,27,0,4,2,85,1,48,2,1,2017,8,10
2063,2017,9,10/5/2017,2,0,6,0,6,12,0,4,2,291,2,44,2,1,2017,10,5
2064,2017,7,9/13/2017,4,2,6,0,5,8,0,4,2,274,2,37,2,1,2017,9,13
2065,2017,7,9/13/2017,4,1,6,0,5,8,0,4,2,311,2,43,2,1,2017,9,13
2066,2017,0,7/25/2017,3,1,6,0,5,27,1,3,2,81,1,53,3,1,2017,7,25
2067,2017,0,7/25/2017,3,2,6,0,5,27,0,4,2,85,1,60,3,1,2017,7,25
2068,2017,5,9/1/2017,0,2,6,0,5,8,0,4,2,274,2,41,2,1,2017,9,1
2069,2017,2,8/10/2017,2,0,6,0,6,12,0,4,2,291,2,180,4,2,2017,8,10
2070,2017,11,10/16/2017,1,0,6,0,6,11,0,4,2,290,2,39,2,1,2017,10,16
2071,2017,11,10/16/2017,1,0,6,0,5,8,0,4,2,311,2,47,2,1,2017,10,16
2072,2017,11,10/16/2017,1,1,6,0,2,25,0,4,2,226,2,72,3,1,2017,10,16
2073,2017,1,8/2/2017,4,2,6,0,2,25,0,4,2,226,2,148,4,2,2017,8,2
2074,2017,1,8/2/2017,4,0,6,0,5,27,0,4,2,253,1,180,4,2,2017,8,2
2075,2017,9,10/4/2017,4,2,6,0,5,8,0,4,2,274,2,42,2,1,2017,10,4
2076,2017,9,10/4/2017,4,2,6,0,2,25,0,4,2,226,2,39,2,1,2017,10,4
2077,2017,10,10/9/2017,1,0,6,0,6,11,0,4,2,290,2,46,2,1,2017,10,9
2078,2017,10,10/9/2017,1,0,6,0,5,8,0,4,2,311,2,49,2,1,2017,10,9
2079,2017,2,8/10/2017,2,2,6,0,6,11,0,4,2,235,2,106,4,2,2017,8,10
2080,2017,3,8/14/2017,1,0,6,0,5,8,0,4,2,311,2,152,4,2,2017,8,14
2081,2017,0,7/28/2017,0,2,6,0,5,8,0,4,2,274,2,113,4,2,2017,7,28
2082,2017,0,7/28/2017,0,0,6,0,5,27,0,4,2,253,1,123,4,2,2017,7,28
2083,2017,3,8/15/2017,3,1,6,0,5,27,0,4,2,253,1,119,4,2,2017,8,15
2084,2017,3,8/15/2017,3,1,6,0,5,27,1,3,2,81,1,49,2,1,2017,8,15
2085,2017,0,7/25/2017,3,1,6,0,5,27,0,4,2,253,1,151,4,2,2017,7,25
2086,2017,1,7/31/2017,1,0,6,0,6,11,0,4,2,290,2,216,5,2,2017,7,31
2087,2017,1,7/31/2017,1,0,6,0,5,8,0,4,2,311,2,180,4,2,2017,7,31
2088,2017,7,9/15/2017,0,2,6,0,5,8,0,4,2,274,2,88,3,1,2017,9,15
2089,2017,6,9/7/2017,2,0,6,0,6,12,0,4,2,291,2,52,3,1,2017,9,7
2090,2017,2,8/8/2017,3,1,6,0,5,27,0,4,2,253,1,132,4,2,2017,8,8
2091,2017,2,8/8/2017,3,1,6,0,5,27,1,3,2,81,1,53,3,1,2017,8,8
2092,2017,2,8/8/2017,3,2,6,0,5,27,0,4,2,85,1,40,2,1,2017,8,8
2093,2017,1,8/2/2017,4,0,6,0,5,27,1,3,2,81,1,81,3,1,2017,8,2
2094,2017,1,8/2/2017,4,1,6,0,5,27,0,4,2,32,1,32,2,1,2017,8,2
2095,2017,8,9/20/2017,4,2,6,0,5,8,0,4,2,274,2,40,2,1,2017,9,20
2096,2017,1,8/3/2017,2,0,6,0,6,12,0,4,2,291,2,229,5,2,2017,8,3
2097,2017,10,10/9/2017,1,1,6,0,2,25,0,4,2,226,2,52,3,1,2017,10,9
2098,2017,11,10/19/2017,2,0,6,0,6,12,0,4,2,291,2,43,2,1,2017,10,19
2099,2017,5,8/28/2017,1,0,6,0,6,11,0,4,2,290,2,151,4,2,2017,8,28
2100,2017,5,8/28/2017,1,0,6,0,5,8,0,4,2,311,2,115,4,2,2017,8,28
2101,2017,5,8/28/2017,1,2,6,0,5,8,1,4,2,363,2,111,4,2,2017,8,28
2102,2017,5,8/28/2017,1,1,6,0,2,25,0,4,2,226,2,85,3,1,2017,8,28
2103,2017,0,7/25/2017,3,0,6,0,6,22,0,4,2,269,2,157,4,2,2017,7,25
2104,2017,1,8/1/2017,3,2,6,0,2,17,0,4,2,236,1,157,4,2,2017,8,1
2105,2017,6,9/5/2017,3,2,6,0,2,17,0,4,2,236,1,40,2,1,2017,9,5
2106,2017,3,8/16/2017,4,3,6,0,6,12,0,4,2,287,2,75,3,1,2017,8,16
2107,2017,3,8/16/2017,4,1,6,0,5,8,0,4,2,311,2,133,4,2,2017,8,16
2108,2017,3,8/16/2017,4,2,6,0,5,8,0,4,2,274,2,128,4,2,2017,8,16
2109,2017,3,8/16/2017,4,2,6,0,2,25,0,4,2,226,2,110,4,2,2017,8,16
2110,2017,3,8/16/2017,4,0,6,0,5,27,0,4,2,253,1,165,4,2,2017,8,16
2111,2017,3,8/16/2017,4,0,6,0,5,27,1,3,2,81,1,51,2,1,2017,8,16
2112,2017,1,8/4/2017,0,2,6,0,5,8,0,4,2,274,2,119,4,2,2017,8,4
2113,2017,1,8/4/2017,0,0,6,0,5,27,0,4,2,253,1,143,4,2,2017,8,4
2114,2017,1,8/4/2017,0,1,6,0,5,27,1,3,2,81,1,59,3,1,2017,8,4
2115,2017,1,8/4/2017,0,0,6,0,5,27,0,4,2,85,1,37,2,1,2017,8,4
2116,2017,8,9/20/2017,4,1,6,0,5,8,0,4,2,311,2,42,2,1,2017,9,20
2117,2017,9,10/6/2017,0,2,6,0,5,8,0,4,2,274,2,38,2,1,2017,10,6
2118,2017,8,9/21/2017,2,2,6,0,6,11,0,4,2,235,2,54,3,1,2017,9,21
2119,2017,8,9/21/2017,2,0,6,0,6,12,0,4,2,291,2,104,4,2,2017,9,21
2120,2017,2,8/9/2017,4,0,6,0,5,27,1,3,2,81,1,61,3,1,2017,8,9
2121,2017,2,8/9/2017,4,1,6,0,5,27,0,4,2,32,1,32,2,1,2017,8,9
2122,2017,3,8/14/2017,1,0,6,0,6,11,0,4,2,290,2,163,4,2,2017,8,14
2123,2017,4,8/24/2017,2,2,6,0,6,11,0,4,2,235,2,108,4,2,2017,8,24
2124,2017,4,8/24/2017,2,0,6,0,6,12,0,4,2,291,2,55,3,1,2017,8,24
2125,2017,7,9/11/2017,1,0,6,0,6,11,0,4,2,290,2,39,2,1,2017,9,11
2126,2017,7,9/11/2017,1,0,6,0,5,8,0,4,2,311,2,52,3,1,2017,9,11
2127,2017,7,9/11/2017,1,2,6,0,5,8,1,4,2,363,2,47,2,1,2017,9,11
2128,2017,10,10/11/2017,4,2,6,0,2,25,0,4,2,226,2,39,2,1,2017,10,11
2129,2017,5,9/1/2017,0,0,6,0,5,27,0,4,2,253,1,41,2,1,2017,9,1
2130,2017,6,9/6/2017,4,1,6,0,5,8,0,4,2,311,2,52,3,1,2017,9,6
2131,2017,6,9/6/2017,4,2,6,0,5,8,0,4,2,274,2,42,2,1,2017,9,6
2132,2017,8,9/19/2017,3,2,6,0,2,17,0,4,2,236,1,41,2,1,2017,9,19
2133,2017,2,8/7/2017,1,0,6,0,6,11,0,4,2,290,2,192,4,2,2017,8,7
2134,2017,3,8/17/2017,2,2,6,0,6,11,0,4,2,235,2,105,4,2,2017,8,17
2135,2017,3,8/17/2017,2,0,6,0,6,12,0,4,2,291,2,243,5,2,2017,8,17
